,Unnamed: 0,struct,comp,E_P0,V_P0,Vf_P0,B0,BP0,c1s,Ncontent,Hcontent
348,348,cf9,Lu8 H8 N6,-1.1619832939415409,11.229036878281146,-5.700622212627945,106.86277150950568,5.002898216603971,-9.612504223940832,6.0,8.0
349,349,cf673,Lu8 H15 N5,-0.7650773675595701,10.055935657243204,-4.372233985613938,101.06568636461728,14.625924637519237,-10.654947890849504,5.0,15.0
350,350,cf441,Lu8 H12 N7,-0.7719646603396136,10.46900636733736,-4.852521410440416,64.64369354634275,2.972912784555049,-6.205244855356725,7.0,12.0
351,351,cf819,Lu8 H10 N8,-0.7827289067969944,10.867307812625606,-5.102692187374395,78.94871945436077,2.653684557566126,-7.296004387913226,8.0,10.0
352,352,cf1281,Lu8 H14 N3,-0.8074252338794758,11.129947407489924,-3.583502592510074,67.28232106056849,0.13781761585556,-6.050346384992738,3.0,14.0
353,353,cf217,Lu8 N7 H7,-1.0472137416952385,10.964851609442055,-6.335432481467035,63.10753492244577,12.27374662980923,-6.00819640199821,7.0,7.0
354,354,cf210,Lu8 H18 N3,-0.6820600121472722,9.219535182919843,-4.376887230873259,78.22625714211047,4.92928599440872,-8.568445991868844,3.0,18.0
355,355,cf1286,Lu8 H2 N3,-0.9433562440658884,16.394531409365694,-5.794410898326611,136.35990400639503,20.848024225447773,-9.283379333116592,3.0,2.0
356,356,cf446,Lu8 H9 N2,-0.7531079636928074,12.238852132519416,-4.602858393796375,84.18242597734707,12.453767708982843,-7.188272490798697,2.0,9.0
357,357,cf79,Lu8 H4 N2,-0.7832728096400388,16.55301046345138,-3.9410966794057662,75.78545824906318,6.337332235532242,-4.644573741195121,2.0,4.0
358,358,cf1040,Lu8 H9 N4,-1.0330071517396608,10.956004801866552,-5.688280912419161,109.41560607244148,5.450431597826358,-10.101221184522466,4.0,9.0
359,359,cf1272,Lu8 H11 N3,-0.8782622239357972,11.220432015395922,-4.597352075513171,30.649749652216865,15.700465308928589,-2.9186074884814497,3.0,11.0
360,360,cf817,Lu8 H10 N6,-1.0077595215134352,10.25423238645026,-5.815871780216408,82.33383927386704,8.632740408886148,-8.22131421495855,6.0,10.0
361,361,cf70,Lu8 H11 N5,-0.9346224249250856,11.5879473762756,-4.142417207057733,83.20053440782605,4.794240454919107,-7.247833947717699,5.0,11.0
362,362,cf84,Lu8 H15 N4,-0.7700328235061735,9.52837900731226,-4.887176548243295,22.690972365813646,23.569204608672457,-2.730993680567128,4.0,15.0
363,363,cf470,Lu8 H15 N5,-0.6975202067572225,9.935274878886068,-4.492894763971074,56.24581886948219,22.533948748841954,-6.423663408691306,5.0,15.0
364,364,cf828,Lu8 N4 H11,-1.005443375450103,10.171905685715869,-5.600268227327609,99.79647362346816,7.309467908840333,-9.989302334616584,4.0,11.0
365,365,cf1244,Lu8 H6 N2,-0.713273939391911,13.250813275571677,-5.508405474428326,165.1335955023148,19.837052161080635,-13.779708900907588,2.0,6.0
366,366,cf83,Lu8 N5 H11,-1.0172990659636223,10.08472249231585,-5.645642091017481,88.09804421002217,11.240288253831768,-9.064352655682436,5.0,11.0
367,367,cf77,Lu8 H14,-0.6542156724112416,11.444797268234366,-3.2611118226747235,85.15410870378783,3.68299580890311,-7.488942274263427,0.0,14.0
368,368,cf1288,Lu8 N4 H12,-0.984973750533148,10.049618400470656,-5.341006599529344,54.297881436427325,9.862834939691757,-5.5649865296068,4.0,12.0
369,369,cf1415,Lu8 N3 H21,-0.5866136248514522,8.44761886533431,-4.494295197165691,83.30950713851261,5.041195053771433,-9.962359879875615,3.0,21.0
370,370,cf483,Lu8 N5 H12,-0.8697953437833348,10.93600288688905,-4.429747113110948,87.77338359567193,6.257600480676102,-8.139900642617203,5.0,12.0
371,371,cf477,Lu8 H2,-0.1917352754622698,24.29494750786572,-0.1200524921342776,47.96630870573108,3.185757775271652,-1.984968612924304,0.0,2.0
372,372,cf1025,Lu8 H14 N4,-0.8203689888972664,8.864382316930335,-5.851194606146587,96.32267720934334,29.70429794376584,-13.37162032746693,4.0,14.0
373,373,cf1217,Lu8 H11 N3,-0.8702149432045355,11.107844476816584,-4.709939614092508,27.49944241781488,18.744037325574677,-2.710989160775532,3.0,11.0
374,374,cf275,Lu8 H20 N3,-0.6573296686993055,9.029121306214169,-4.116886758301961,77.26359906202208,4.760329920977091,-8.637259404068404,3.0,20.0
375,375,cf423,Lu8 N1 H10,-0.6088436172974884,13.054266584989175,-3.358299204484509,63.98073702815671,3.394298119500186,-4.929804049406442,1.0,10.0
376,376,cf23,Lu8 H5 N3,-0.9481739378934436,14.176753323589809,-5.09207480141019,95.85083224130548,6.070678023075745,-6.852554214393286,3.0,5.0
377,377,cf424,Lu8 N4 H9,-1.046164786511716,11.307155719334792,-5.337129994950923,106.42864145024984,5.085259046197457,-9.509643801725788,4.0,9.0
378,378,cf888,Lu8 N8 H4,-1.3611395575208007,12.603818592849134,-6.172681407150864,78.11981514855968,12.067239519365096,-6.4622457871495085,8.0,4.0
379,379,cf286,Lu8 N5 H5,-1.176923859994632,12.445902734364646,-6.322916710079795,126.5223033433028,3.47657845272844,-10.227150054232885,5.0,5.0
380,380,cf244,Lu8 H15,-0.597546616943715,10.783461198495973,-3.5706692362866352,81.76130342711873,3.836150283623386,-7.634366200756562,0.0,15.0
381,381,cf620,Lu8 H8 N8,-0.925977102095203,13.555262367030982,-3.194320966302352,103.4844828646704,19.93210395641062,-8.448705020877597,8.0,8.0
382,382,cf412,Lu8 H7 N5,-0.9548390311603724,12.513156657157197,-5.040280842842802,69.65365421594893,0.679841200636774,-5.574000839884628,5.0,7.0
383,383,cf1226,Lu8 H3,-0.2132262506268241,21.41009471403129,-1.3867234677868898,51.49770404668772,3.624814873791119,-2.4206528481050342,0.0,3.0
384,384,cf1219,Lu8 H5 N4,-1.0863607561297934,13.916660478127868,-5.087457168930954,46.923451250261806,9.267246125699453,-3.462651765193273,4.0,5.0
385,385,cf1221,Lu8 H10 N4,-0.9809171708541478,12.602392385294657,-3.586016705614433,78.02886840355505,4.010624582262666,-6.23697296334523,4.0,10.0
386,386,cf1477,Lu8 N4 H8,-0.988020334970497,12.706763998457337,-4.4389860015426645,75.7082228334048,6.063574629373102,-6.0385253752803125,4.0,8.0
387,387,cf415,Lu8 H7 N6,-1.1585239764750614,11.9974297516194,-5.4234035817139326,68.78647145513825,12.387208002670812,-5.989369973692743,6.0,7.0
388,388,cf243,Lu8 H8 N3,-0.8671412023211719,11.884584157937333,-5.386271105220562,96.4373406868808,26.08975894954917,-9.564544199651303,3.0,8.0
389,389,cf886,Lu8 H10 N6,-0.9555652845598768,10.665686838857509,-5.404417327809159,91.14677072811428,6.791995766486492,-8.683776713584002,6.0,10.0
390,390,cf288,Lu8 H11 N4,-0.9528527984663884,10.950970572341856,-4.821203340701622,52.158672773027206,12.289308724078657,-4.972567459464694,4.0,11.0
391,391,cf618,Lu8 N8 H3,-1.2934594306157363,10.924545958919788,-8.492032988448631,360.09379101110983,22.64177470762301,-37.44186486486239,8.0,3.0
392,392,cf15,Lu8 H12 N6,-0.7867691117812333,9.81094077874742,-5.53184768279104,88.16119393780755,9.130150857410896,-9.222233247605432,6.0,12.0
393,393,cf207,Lu8 H22 N1,-0.5915232414080228,8.184658582376445,-4.43530109504291,74.52118322470147,6.585546165114102,-9.244936637657917,1.0,22.0
394,394,cf451,Lu8 N4 H10,-1.1465200004181084,10.26448822555065,-5.92392086535844,135.1067561440951,4.102004654394937,-13.262097212434368,4.0,10.0
395,395,cf663,Lu8 H9 N8,-0.8401976073189872,10.799934839044283,-5.544265160955717,90.8385626388552,4.037832056307783,-8.47326015296992,8.0,9.0
396,396,cf1433,Lu8 H17 N3,-0.7803502123466127,9.909841811278955,-3.935917117292472,69.33734557962197,4.839403190062612,-7.063916486350477,3.0,17.0
397,397,cf697,Lu8 H12 N8,-0.7710035840354976,10.468105800874117,-4.833679913411594,45.24711850459564,13.56561552464248,-4.549342340447607,8.0,12.0
398,398,cf1057,Lu8 H9 N4,-0.944155755434795,13.598698894574904,-3.0455868197108096,59.04517205304112,5.866677329140122,-4.397650912755495,4.0,9.0
399,399,cf1265,Lu8 N4 H9,-0.9596416419725368,13.627623788264604,-3.0166619260211127,66.2044049449466,8.651030428480498,-4.974722496543109,4.0,9.0
400,400,cf51,Lu8 H17 N3,-0.79247446597375,9.327726628802257,-4.51803229976917,79.77681832649756,5.926041543129624,-8.664051087786863,3.0,17.0
401,401,cf836,Lu8 N8 H9,-0.9633607811393448,11.46375694858807,-4.88044305141193,90.40000384404304,3.797860991694536,-7.939338575473387,8.0,9.0
402,402,cf238,Lu8 N4 H11,-0.9168551303148929,11.9325564106196,-3.839617502423877,83.19529142086608,3.658108885327433,-7.017179633158365,4.0,11.0
403,403,cf1050,Lu8 H16 N4,-0.8303657257851488,10.175309176542887,-3.9616551091713967,62.72138934006355,8.426202653322168,-6.305667515194071,4.0,16.0
404,404,cf69,Lu8 N6 H3,-1.0186908957557,14.085575787095827,-5.877806565845353,87.50693185020192,6.438159581943456,-6.3046494313242185,6.0,3.0
405,405,cf456,Lu8 N2 H3,-0.7243377147108101,18.22674319808217,-3.334987571148599,68.22363542695567,4.263185457676072,-3.772941563220491,2.0,3.0
406,406,cf1296,Lu8 H7 N3,-0.9253840367503776,13.438762516762432,-4.424084705459789,88.50228272611696,4.21643697126332,-6.637373115506384,3.0,7.0
407,407,cf200,Lu8 H9 N6,-1.0283637364735352,10.339081375056663,-6.142114277117249,49.317926836010336,16.30771940692944,-5.120175069636265,6.0,9.0
408,408,cf831,Lu8 N8,-1.992112494860521,13.23400744773678,-8.58286755226322,181.0174054436432,4.136373182667653,-13.78287322515326,8.0,0.0
409,409,cf56,Lu8 N6 H4,-1.2835554367104325,12.435617026907618,-6.786188528647937,131.4593052619993,3.729968117172743,-10.641324431755082,6.0,4.0
410,410,cf1402,Lu8 N3 H6,-0.9200080091840764,13.248260807876832,-5.276224486240815,105.26408501990892,6.082947589852628,-8.053283728478469,3.0,6.0
411,411,cf494,Lu8 N7 H9,-0.9388168225759728,11.200022817432682,-5.209820932567318,71.43794959510541,3.229266290196885,-6.413341037581946,7.0,9.0
412,412,cf1254,Lu8 H14 N4,-0.8879128983753617,10.13724912031764,-4.578327802759282,57.7874666020135,4.105892515247341,-5.74368091571163,4.0,14.0
413,413,cf236,Lu8 H19 N4,-0.680376061055276,9.262891595961204,-4.146140662103313,79.73749501392854,9.549679349380355,-8.852526471927755,4.0,19.0
414,414,cf460,Lu8 H13 N4,-0.8746932484355057,11.209569635845424,-3.830030364154575,78.47907128779822,14.430257105738594,-7.412074988806455,4.0,13.0
415,415,cf699,Lu8 H8 N7,-0.9812871367283388,10.872099316531274,-5.963607205207856,104.94214265175007,5.106762240686153,-9.752672396583996,7.0,8.0
416,416,cf60,Lu8 H7 N4,-1.0597160209106635,11.76649044199247,-5.933509558007527,133.41341274115285,11.88170577023088,-11.808568556030878,4.0,7.0
417,417,cf209,Lu8 H15 N1,-0.7614721324692558,10.730118310698012,-3.641287939301987,91.01754790592086,3.97184735878375,-8.543775759179214,1.0,15.0
418,418,cf807,Lu8 H4 N8,-1.1790278188491357,11.698579578370817,-7.077920421629182,135.23769381006434,4.702463913032083,-11.666478274302428,8.0,4.0
419,419,cf655,Lu8 H10 N8,-0.8083100356721283,10.43823534030394,-5.53176465969606,78.9289534339763,14.442728445067264,-8.006116102141693,8.0,10.0
420,420,cf58,Lu8 H7 N5,-1.1218093706353105,12.05027382554236,-5.503163674457637,97.15254529022728,9.291062783171434,-8.280584025780286,5.0,7.0
421,421,cf231,Lu8 H8 N8,-1.033029227642449,11.385968873936635,-5.363614459396698,113.95185050261,23.39146539056239,-11.456026676912115,8.0,8.0
422,422,cf493,Lu8 H10 N7,-0.8400342870748136,10.803930180145526,-5.214119819854475,57.90490679124712,1.615869016300096,-5.373200813821362,7.0,10.0
423,423,cf800,Lu8 N8 H12,-0.8132138725372248,10.352171330461427,-4.949614383824287,42.30040165439081,17.56327771797182,-4.43015033993765,8.0,12.0
424,424,cf93,Lu8 H7 N4,-0.9948029572283544,11.990690747967648,-5.70930925203235,61.883588385645645,12.541662385386394,-5.39648075356526,4.0,7.0
425,425,cf854,Lu8 N8 H13,-0.6300750230007468,10.709564490550518,-4.292676888759827,52.75134951869935,3.892953027537456,-4.960274979512526,8.0,13.0
426,426,cf33,Lu8 H9 N5,-1.0810076677000986,11.237936629863524,-5.321097461045565,94.39240769354076,6.323194622042934,-8.52051253510477,5.0,9.0
427,427,cf1238,Lu8 N3 H6,-0.8994488386978285,13.593820729519203,-4.930664564598444,86.00417949276074,3.157733201030221,-6.360410490127439,3.0,6.0
428,428,cf433,Lu8 H12 N7,-0.7478239829177726,10.179808520366889,-5.141719257410887,66.34584990505851,15.46911273744286,-6.95161904808037,7.0,12.0
429,429,cf265,Lu8 N4 H17,-0.6492012607747617,9.947251406294798,-3.930334800601752,53.45712843428658,3.262558782575637,-5.403913309693019,4.0,17.0
430,430,cf1035,Lu8 N3,-0.8783652077122084,19.31952759858072,-5.701040583237461,88.9578403307735,21.16910967074629,-5.155060234362471,3.0,0.0
431,431,cf291,Lu8 N5 H5,-1.1979604404809328,12.407019090589705,-6.361800353854737,117.72053452559724,4.850560839646353,-9.579522094153528,5.0,5.0
432,432,cf639,Lu8 H4 N8,-1.2585837305632597,10.964108804346942,-7.812391195653056,162.9134243350125,4.498424894409574,-14.986912377493733,8.0,4.0
433,433,cf1456,Lu8 H9 N2,-0.7661526864762173,12.478532705559648,-4.363177820756143,73.79757687451453,4.006956404494528,-5.957253954777825,2.0,9.0
434,434,cf898,Lu8 N6 H11,-0.833740718641784,11.01591534489167,-4.67598465510833,67.51646975076763,4.908150478349875,-6.189005286642017,6.0,11.0
435,435,cf891,Lu8 N8 H6,-1.013221608589943,13.544763986094363,-4.126145104814728,80.59190319281137,10.290053326164832,-6.1419614865586,8.0,6.0
436,436,cf402,Lu8 H21 N1,-0.687543960067463,8.622859745578635,-4.197265254421365,93.4399745004542,3.642370241127233,-10.90592685959651,1.0,21.0
437,437,cf1494,Lu8 H13 N3,-0.860421276495496,9.92485089059994,-5.126034526066725,93.27693992844576,10.396445958417464,-9.706905585161104,3.0,13.0
438,438,cf630,Lu8 H6 N4,-1.1792974716000673,12.551770105882715,-5.7640632274506185,129.4055807231977,2.493789579886302,-10.350921000609862,4.0,6.0
439,439,cf608,Lu8 H12 N8,-0.6662596988654903,9.991812904263591,-5.3099728100221215,84.10155718997518,7.523023360558049,-8.577370545055343,8.0,12.0
440,440,cf862,Lu8 N6 H14,-0.7740050229793789,9.68338619465,-5.0359888053500015,87.69826419630202,18.248032920602647,-9.875310428189357,6.0,14.0
441,441,cf896,Lu8 H12 N6,-0.8564191947494132,9.262920751299816,-6.079867710238644,75.08438148862427,11.276119308220364,-8.412481327214758,6.0,12.0
442,442,cf253,Lu8 H12 N8,-0.7326594900077907,10.426053620430425,-4.875732093855286,54.21291788369681,5.775721558915952,-5.2648437681475855,8.0,12.0
443,443,cf637,Lu8 H9 N8,-0.9910005479294342,10.89143363099139,-5.452766369008612,83.54757115720818,13.53411627116126,-8.07205693048724,8.0,9.0
444,444,cf405,Lu8 H9 N2,-0.7626586376412122,12.272618616550927,-4.569091909764863,74.10563823909001,7.36483865496992,-6.149388979319878,2.0,9.0
445,445,cf1467,Lu8 H6 N2,-0.7487780910687434,15.172591200498642,-3.58662754950136,68.45222464443576,6.305924723663683,-4.576321674987867,2.0,6.0
446,446,cf1003,Lu8 H9 N4,-0.9947400719614788,11.647465725813284,-4.99681998847243,90.60137118274852,3.90693831060524,-7.833617099321704,4.0,9.0
447,447,cf1060,Lu8 H6 N4,-1.0431481948568642,12.500563936838402,-5.815269396494931,130.98818141786327,17.055573204506437,-11.314078335454935,4.0,6.0
448,448,cf1404,Lu8 H17 N4,-0.7194667441789503,8.960698031330086,-4.916888175566465,28.70742577664639,19.369111759329517,-3.527536891520722,4.0,17.0
449,449,cf492,Lu8 H6 N6,-1.212132117593137,10.998685004359016,-6.962439995640985,130.34524366079268,11.715362389987682,-12.330320210116604,6.0,6.0
450,450,cf59,Lu8 N1 H2,-0.4593372242631052,19.45372825959674,-4.08433992222144,108.84127340483415,21.14517296611145,-6.262348653969358,1.0,2.0
451,451,cf92,Lu8 N5 H3,-1.0758107383308015,14.189434907512895,-6.098611967487104,131.54844751206207,10.632646018726238,-9.587357240386437,5.0,3.0
452,452,cf1299,Lu8 H14 N2,-0.7659834064652387,10.589042935641892,-4.122102897691441,78.46253571723082,4.639498389103387,-7.476595065885785,2.0,14.0
453,453,cf801,Lu8 N8 H6,-1.038187123296666,11.789463933026685,-5.881445157882405,46.736601964742064,24.391057274806712,-4.585958397149037,8.0,6.0
454,454,cf459,Lu8 H16 N5,-0.715060976468396,9.562088426214004,-4.596661573785996,84.32698796831205,5.213550992774537,-8.913358752362397,5.0,16.0
455,455,cf237,Lu8 H8 N3,-0.8486152516821963,12.86873716064724,-4.402118102510654,41.51513053453426,11.09888586587134,-3.3447222534642918,3.0,8.0
456,456,cf653,Lu8 N6 H6,-1.2490950484097991,10.841791400166812,-7.119333599833189,122.18610181905828,18.922050716423826,-12.360248564744897,6.0,6.0
457,457,cf1403,Lu8 N4 H6,-1.0605268240049353,11.938902795137489,-6.376930538195844,235.4158428605647,5.532406710089262,-19.949456598119934,4.0,6.0
458,458,cf61,Lu8 H10 N4,-0.9739616170230544,11.65410968351007,-4.534299407399019,70.31136373673793,3.228437359983736,-6.066244322371262,4.0,10.0
459,459,cf208,Lu8 N6 H17,-0.6071552151411344,9.586248692542934,-4.348831952618356,64.83162211567479,8.189882576314327,-6.911142542940589,6.0,17.0
460,460,cf1058,Lu8 H3 N3,-0.8872780686589457,16.017968800544647,-5.058549056598208,64.10532257947986,13.847754334010888,-4.220167193289388,3.0,3.0
461,461,cf95,Lu8 H2 N6,-1.5405479011160423,13.51200092871542,-7.28565532128458,139.7525021402807,4.233906276320093,-10.424634019468868,6.0,2.0
462,462,cf665,Lu8 N8 H2,-1.2107051953159196,13.398875082149551,-6.728902695628228,52.29027387029468,26.54631044678904,-4.623969397013607,8.0,2.0
463,463,cf201,Lu8 H5,-0.2967535845606247,18.326940819692865,-1.9803668726148265,56.71236867431384,3.100305043653939,-3.11058268733555,0.0,5.0
464,464,cf1297,Lu8 H14 N4,-0.874088643840738,9.733638967006328,-4.981937956070594,84.75764339911518,4.458916500535406,-8.781838728910092,4.0,14.0
465,465,cf691,Lu8 H10 N6,-1.0169990853513202,9.753570089792282,-6.316534076874386,60.40234134355909,15.092359861801809,-6.587281550771058,6.0,10.0
466,466,cf468,Lu8 H12 N7,-0.7745723303712482,10.505610469832527,-4.8159173079452495,87.67437224028225,5.002322799101313,-8.429527851988238,7.0,12.0
467,467,cf808,Lu8 N6 H4,-0.9781287580028422,14.334674270137404,-4.887131285418153,84.77575154113315,1.304810356219294,-5.926458093234528,6.0,4.0
468,468,cf450,Lu8 H12 N3,-0.9192499359614096,9.500522952595544,-5.917140090882714,244.2530295101116,3.215909338382819,-25.84961614363293,3.0,12.0
469,469,cf1069,Lu8 H8 N4,-1.0448412906836892,11.758653666373906,-5.387096333626093,99.25083676322316,5.219875734558308,-8.5312470292361,4.0,8.0
470,470,cf50,Lu8 N6 H10,-0.9369644931642446,10.063728211647172,-6.006375955019496,91.1438024753506,7.05887004655515,-9.212230463133876,6.0,10.0
471,471,cf239,Lu8 H6 N3,-0.8940716312140199,13.532310808399084,-4.992174485718564,80.20128995775062,6.872992651830804,-6.024178167609196,3.0,6.0
472,472,cf897,Lu8 H16 N8,-0.6276538323336354,9.076106697781128,-5.139830802218871,99.87235973116012,4.593848766675547,-11.101678655873398,8.0,16.0
473,473,cf299,Lu8 H10 N7,-0.8522035638161469,10.830813674966896,-5.187236325033105,61.95108302541817,1.879450720855694,-5.736688605546516,7.0,10.0
474,474,cf609,Lu8 H16 N8,-0.6049857557723044,9.77688601260578,-4.439051487394218,56.44747463104022,6.105026749089497,-5.852326833518888,8.0,16.0
475,475,cf863,Lu8 H4 N7,-1.1206377314696223,11.828408932688127,-7.1590252778381895,175.81762576184943,15.473847021069956,-15.85488424176192,7.0,4.0
476,476,cf1002,Lu8 H14 N4,-0.8385268851488945,10.735549415635717,-3.980027507441205,85.17223686519256,3.941384440441711,-7.990426246437258,4.0,14.0
477,477,cf252,Lu8 N4 H1,-1.1038096230835297,16.442297396270785,-6.373856449883063,92.19542857002531,14.0950161996779,-5.922672449451589,4.0,1.0
478,478,cf404,Lu8 H1 N1,-0.3620301614108029,24.68399160298945,-0.546383397010547,53.054148413721016,3.895526042654578,-2.1644656979350896,1.0,1.0
479,479,cf1492,Lu8 H18 N2,-0.7659142460662614,9.529408300747177,-4.025145270681397,81.15624062511006,3.939623496832454,-8.577293083569515,2.0,18.0
480,480,cf636,Lu8 H6 N6,-1.325088393929036,11.148923015821351,-6.81220198417865,137.2529389460559,4.443988395401938,-12.415177783471302,6.0,6.0
481,481,cf864,Lu8 H8 N8,-1.0657625958513866,11.745956299260731,-5.003627034072603,87.56137343050067,8.810104223237005,-7.639108322340232,8.0,8.0
482,482,cf890,Lu8 N5 H4,-1.099784864075927,15.20307321014562,-4.280676789854376,48.21647233964349,11.47102737970042,-3.2951042218020365,5.0,4.0
483,483,cf1208,Lu8 H19 N2,-0.6737818240432936,8.951931873794907,-4.36332674689475,80.58342461150782,7.391894007086745,-9.168406423696812,2.0,19.0
484,484,cf1495,Lu8 H15 N2,-0.7599237478518626,10.301996549183311,-4.0853034508166886,21.041832036763623,21.941361822374283,-2.3039266574826844,2.0,15.0
485,485,cf403,Lu8 H6 N2,-0.8144433851639405,14.564880335471928,-4.194338414528074,84.03739775336604,5.22371597191017,-5.831854900441198,2.0,6.0
486,486,cf1237,Lu8 H8 N4,-0.9469454530015357,13.964891759507358,-3.18085824049264,67.06428733030003,4.273254322736978,-4.840826985488104,4.0,8.0
487,487,cf1005,Lu8 H12 N4,-0.9362917061923024,11.421867261286035,-3.968757738713963,99.47831791595908,4.121278980430338,-8.775770354938736,4.0,12.0
488,488,cf1461,Lu8 N4 H10,-1.0214231957837578,9.896985410797932,-6.291423680111158,397.9755737806368,25.899511290471427,-47.29596075528381,4.0,10.0
489,489,cf638,Lu8 H8 N8,-0.9237135162432728,9.811433846774632,-6.938149486558703,61.990767868477775,26.328406766175416,-7.467492243131812,8.0,8.0
490,490,cf852,Lu8 H14 N6,-0.7529114894210319,10.015064705251516,-4.704310294748483,69.68512226269748,8.194188984444674,-7.110597443026393,6.0,14.0
491,491,cf263,Lu8 N4 H7,-1.0474356422476518,11.901135924927477,-5.798864075072524,123.73551515797196,9.769463038564233,-10.70365828083156,4.0,7.0
492,492,cf435,Lu8 H14 N1,-0.6871403389883673,11.091686726211352,-3.6169545781364745,80.76415769585448,3.710610840728506,-7.329471128594166,1.0,14.0
493,493,cf899,Lu8 H12 N4,-1.0001992680936382,11.45832761220843,-3.932297387791567,117.894752364999,15.745771390463156,-10.997117393558204,4.0,12.0
494,494,cf1201,Lu8 N4 H1,-1.1323858458535352,16.87160235573968,-5.9445514904141685,91.07299280012866,7.207909981298508,-5.4939107845498745,4.0,1.0
495,495,cf297,Lu8 N6 H10,-0.9699887643849556,10.714711629300572,-5.355392537366096,101.0403082431459,4.051242538612341,-9.500148052510388,6.0,10.0
496,496,cf1239,Lu8 H10 N2,-0.7510783729259856,12.007583602228864,-4.3227913977711365,63.28821610347861,12.229396037951144,-5.500675250693512,2.0,10.0
497,497,cf32,Lu8 H15 N6,-0.7544278602546346,10.085724629693416,-4.354189163410032,62.442547434209054,8.517166949178659,-6.335968909319334,6.0,15.0
498,498,cf1034,Lu8 N3 H12,-0.869060098737701,10.91890255682478,-4.498760486653481,86.386958872771,4.833550759988363,-7.987427457402848,3.0,12.0
499,499,cf1450,Lu8 H14 N1,-0.7097717016864487,10.991393358288445,-3.71724794605938,87.26127551184537,3.931295167757684,-7.995655395374996,1.0,14.0
500,500,cf432,Lu8 H8 N6,-1.0453522713671026,11.104571074362669,-5.825088016546422,53.27138916987364,14.137661302854193,-5.068619402589659,6.0,8.0
501,501,cf600,Lu8 H6 N8,-1.0652735523789572,11.200703864028917,-6.470205226880174,101.15338837793276,7.670019546879614,-9.20853808990294,8.0,6.0
502,502,cf264,Lu8 N5 H6,-0.9403734123755528,12.634902814430484,-5.49424192241162,72.85510842825394,12.99649608886511,-6.046563740738974,5.0,6.0
503,503,cf316,Lu8 H5 N4,-1.1069586391129311,13.238481257282544,-5.765636389776279,113.08541461710604,7.85719977572733,-8.71690680018932,4.0,5.0
504,504,cf124,Lu8 H8 N3,-0.8532449870897261,12.249132817932756,-5.02172244522514,91.81863477106272,12.864234018483192,-7.853825734726548,3.0,8.0
505,505,cf918,Lu8 H10 N6,-0.9466549470125756,9.689267046181484,-6.380837120485182,91.22917020688452,21.31105920922444,-10.555553343236852,6.0,10.0
506,506,cf1374,Lu8 H4 N3,-0.8618378859537188,17.23312813415731,-2.8792885325093533,41.91969121906075,11.285141529585164,-2.524635013325985,3.0,4.0
507,507,cf329,Lu8 N4 H7,-1.0586601050423556,11.929747557463042,-5.770252442536959,75.50043674485181,11.466908802740113,-6.575261796412183,4.0,7.0
508,508,cf1179,Lu8 H15 N2,-0.7814211577316746,9.915399090444687,-4.4719009095553135,91.06725564363978,4.990664604097607,-9.2766027979,2.0,15.0
509,509,cf1373,Lu8 H10 N3,-0.861662263390913,11.086505231577204,-5.169506673184701,64.83752125375473,21.359048218525928,-6.559502071123679,3.0,10.0
510,510,cf781,Lu8 N4 H15,-0.8118824764592487,10.709983878086136,-3.705571677469419,68.42498383473466,4.852682645664871,-6.450414459002977,4.0,15.0
511,511,cf1525,Lu8 H18 N2,-0.7552383321588942,9.395727941212607,-4.158825630215966,78.13292981923094,5.548060087844115,-8.413664602420804,2.0,18.0
512,512,cf311,Lu8 N4 H5,-1.1062742525340157,12.146172825603545,-6.857944821455279,367.33060636123446,21.742974392820148,-34.04689496315601,4.0,5.0
513,513,cf1513,Lu8 N4 H17,-0.7216538163147874,10.18119956364854,-3.69638664324801,35.570300505894004,15.685606043519591,-3.732490373066317,4.0,17.0
514,514,cf585,Lu8 N4 H11,-0.963440572084358,10.300812612506547,-5.47136130053693,87.38463068382481,8.858276026420464,-8.695184263561822,4.0,11.0
515,515,cf1345,Lu8 H5 N2,-0.6989062211990434,16.883619193035106,-2.68521414029823,42.354144812593056,4.834937477918699,-2.53261886753358,2.0,5.0
516,516,cf571,Lu8 H17 N4,-0.73517047128327,9.238737721681542,-4.63884848521501,95.65896911521396,4.693743384242794,-10.44906698544756,4.0,17.0
517,517,cf788,Lu8 N8 H5,-1.0109128068524158,13.123436651066882,-5.07394430131407,5.427600924473926,19.940898000209344,-0.457739092298715,8.0,5.0
518,518,cf318,Lu8 H10 N7,-0.8578165818448178,10.57266660787142,-5.445383392128581,87.72108204421019,7.027623621020686,-8.438470552119771,7.0,10.0
519,519,cf576,Lu8 H12 N6,-0.8417459305217982,10.035797302039324,-5.3069911594991375,79.37912722071462,4.058371200288263,-7.968535378350552,6.0,12.0
520,520,cf320,Lu8 H11 N5,-1.0251232016095553,10.16838101788125,-5.561983565452084,103.27245029105984,5.365715351659027,-10.269849643193956,5.0,11.0
521,521,cf1184,Lu8 N2 H5,-0.6890193209265514,14.276694250374373,-5.292139082958958,110.1973771714474,20.073898336239505,-8.553219931192354,2.0,5.0
522,522,cf112,Lu8 H9 N4,-0.9616867145731314,11.494675781803991,-5.149609932481721,30.446668253183127,24.7262375203668,-3.0752562094841305,4.0,9.0
523,523,cf1170,Lu8 H12,-0.600660450416035,12.596122408876008,-2.91887759112399,78.1606503085194,3.743805531032971,-6.246509604802533,0.0,12.0
